"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009883423684","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009883423684","","2026 Co-Op, Industrial Data Operations","Moderna, Inc.","Norwood, MA","2025-09-22","yearly","direct_data","yearly",59040.0,97311.0,"USD",False,"","data","organic","","","1009883423684 employees","https://www.glassdoor.com/Overview/W-EI_IE453959.htm","https://media.glassdoor.com/sql/453959/moderna-squareLogo-1617495708040.png","1009883423684 employees","Norwood, MA","1009883423684 employees","1009883423684 employees","1009883423684 employees","sql","","1009883423684 employees","1009883423684 employees","1009883423684 employees",""
"gd-1009882700058","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009882700058","","Lead Decision Scientist – Nudge Unit","CVS Health","Boston, MA","2025-09-21","yearly","direct_data","yearly",106605.0,260590.0,"USD",False,"lead","it","organic","","","1009882700058 employees","https://www.glassdoor.com/Overview/W-EI_IE437.htm","https://media.glassdoor.com/sql/437/cvs-health-squareLogo-1613508257835.png","1009882700058 employees","Boston, MA","1009882700058 employees","1009882700058 employees","1009882700058 employees","sql","","1009882700058 employees","1009882700058 employees","1009882700058 employees",""
"gd-1009881707276","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009881707276","","Data Analysis Specialist for Science","Brandeis University","Waltham, MA","2025-09-20","yearly","direct_data","yearly",83800.0,92500.0,"USD",False,"","data","organic","","","1009881707276 employees","https://www.glassdoor.com/Overview/W-EI_IE21519.htm","https://media.glassdoor.com/sql/21519/brandeis-university-squarelogo.png","1009881707276 employees","Waltham, MA","1009881707276 employees","1009881707276 employees","1009881707276 employees","sql","","1009881707276 employees","1009881707276 employees","1009881707276 employees",""
"gd-1009881967507","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009881967507","","Data Design Engineer","M/A Com Technolgy Solutions","Lowell, MA","2025-09-20","yearly","direct_data","yearly",102327.0,131945.0,"USD",False,"","engineering","organic","","","1009881967507 employees","https://www.glassdoor.com/Overview/W-EI_IE19802.htm","https://media.glassdoor.com/sql/19802/macom-squarelogo-1424096528753.png","1009881967507 employees","Lowell, MA","1009881967507 employees","1009881967507 employees","1009881967507 employees","sql","","1009881967507 employees","1009881967507 employees","1009881967507 employees",""
"gd-1009882321193","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009882321193","","Senior Artificial Intelligence (AI) Engineer","Frank Rimerman and Co LLP","United States","2025-09-20","yearly","direct_data","yearly",150000.0,180000.0,"USD",False,"senior","engineering","sponsored","","","1009882321193 employees","https://www.glassdoor.com/Overview/W-EI_IE245125.htm","https://media.glassdoor.com/sql/245125/frank-rimerman-co-llp-squarelogo.png","1009882321193 employees","United States","1009882321193 employees","1009882321193 employees","1009882321193 employees","sql","senior","1009882321193 employees","1009882321193 employees","1009882321193 employees",""
"gd-1009881661559","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009881661559","","Senior Data Analyst","Mimecast","Lexington, MA","2025-09-20","yearly","direct_data","yearly",104000.0,156000.0,"USD",False,"senior","data","organic","","","1009881661559 employees","https://www.glassdoor.com/Overview/W-EI_IE221309.htm","https://media.glassdoor.com/sql/221309/mimecast-squarelogo-1588956449233.png","1009881661559 employees","Lexington, MA","1009881661559 employees","1009881661559 employees","1009881661559 employees","sql","senior","1009881661559 employees","1009881661559 employees","1009881661559 employees",""
"gd-1009882140582","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009882140582","","Senior Programmer","Harvard University","Boston, MA","2025-09-20","","","","","","",False,"senior","","organic","","","1009882140582 employees","https://www.glassdoor.com/Overview/W-EI_IE2817.htm","https://media.glassdoor.com/sql/2817/harvard-university-squarelogo.png","1009882140582 employees","Boston, MA","1009882140582 employees","1009882140582 employees","1009882140582 employees","sql","senior","1009882140582 employees","1009882140582 employees","1009882140582 employees",""
"gd-1009880490226","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009880490226","","Research Scientist, Atlas Controls","Boston Dynamics","Waltham, MA","2025-09-19","yearly","direct_data","yearly",94568.0,131895.0,"USD",False,"","","organic","","","1009880490226 employees","https://www.glassdoor.com/Overview/W-EI_IE261553.htm","https://media.glassdoor.com/sql/261553/boston-dynamics-squarelogo-1389040377110.png","1009880490226 employees","Waltham, MA","1009880490226 employees","1009880490226 employees","1009880490226 employees","sql","","1009880490226 employees","1009880490226 employees","1009880490226 employees",""
"gd-1009879769441","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009879769441","","Summer-Fall 2026 Co-Op - Data and Computational Science, mRNA Center of Excellence - Vaccine","Sanofi","Waltham, MA","2025-09-18","hourly","direct_data","hourly",29.0,60.0,"USD",False,"","data","organic","","Summer-Fall 2026 Co-Op - Data and Computational Science, mRNA Center of Excellence - Vaccine","1009879769441 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009879769441 employees","Waltham, MA","1009879769441 employees","1009879769441 employees","2026 employees","sql","","1009879769441 employees","1009879769441 employees","1009879769441 employees",""
"gd-1009879703269","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009879703269","","AI/ML Engineer - Phenomics","GSK","Cambridge, MA","2025-09-18","yearly","direct_data","yearly",136125.0,226875.0,"USD",False,"","engineering","organic","","","1009879703269 employees","https://www.glassdoor.com/Overview/W-EI_IE3477.htm","https://media.glassdoor.com/sql/3477/gsk-squareLogo-1665577185640.png","1009879703269 employees","Cambridge, MA","1009879703269 employees","1009879703269 employees","1009879703269 employees","sql","","1009879703269 employees","1009879703269 employees","1009879703269 employees",""
"gd-1009878065700","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009878065700","","Sr Director, Technology - Actuarial, ML/AI Engineering, and Modernization","Liberty Mutual","Boston, MA","2025-09-17","yearly","direct_data","yearly",175000.0,315000.0,"USD",False,"senior","engineering","sponsored","","","1009878065700 employees","https://www.glassdoor.com/Overview/W-EI_IE2874.htm","https://media.glassdoor.com/sql/2874/liberty-mutual-insurance-squarelogo-1550851957951.png","1009878065700 employees","Boston, MA","1009878065700 employees","1009878065700 employees","1009878065700 employees","sql","senior","1009878065700 employees","1009878065700 employees","1009878065700 employees",""
"gd-1009877821498","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009877821498","","ML Engineer","Tycho.AI","Cambridge, MA","2025-09-17","","","","","","",False,"","engineering","organic","","","1009877821498 employees","https://www.glassdoor.com/Overview/W-EI_IE10617927.htm","","1009877821498 employees","Cambridge, MA","1009877821498 employees","1009877821498 employees","1009877821498 employees","","","1009877821498 employees","1009877821498 employees","1009877821498 employees",""
"gd-1009878462300","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009878462300","","Summer-Fall 2026 Co-Op - Process Modelling","Sanofi","Framingham, MA","2025-09-17","hourly","direct_data","hourly",45.0,60.0,"USD",False,"","","organic","","","1009878462300 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009878462300 employees","Framingham, MA","1009878462300 employees","1009878462300 employees","1009878462300 employees","sql","","1009878462300 employees","1009878462300 employees","1009878462300 employees",""
"gd-1009878462268","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009878462268","","AI-Enabled Global Study Data Leader","Sanofi","Cambridge, MA","2025-09-17","yearly","direct_data","yearly",147000.0,212333.0,"USD",False,"","data","organic","","","1009878462268 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009878462268 employees","Cambridge, MA","1009878462268 employees","1009878462268 employees","1009878462268 employees","sql","","1009878462268 employees","1009878462268 employees","1009878462268 employees",""
"gd-1009876848306","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009876848306","","Analyst I, Predictive Customer Modeling","DraftKings","Boston, MA","2025-09-16","yearly","direct_data","yearly",64000.0,80000.0,"USD",False,"","","organic","","","1009876848306 employees","https://www.glassdoor.com/Overview/W-EI_IE902154.htm","https://media.glassdoor.com/sql/902154/draftkings-squareLogo-1691441289001.png","1009876848306 employees","Boston, MA","1009876848306 employees","1009876848306 employees","1009876848306 employees","sql","","1009876848306 employees","1009876848306 employees","1009876848306 employees",""
"gd-1009877014592","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009877014592","","Technology for Liberty Fellow","ACLU of Massachusetts","Boston, MA","2025-09-16","yearly","direct_data","yearly",72000.0,72000.0,"USD",False,"","","organic","","","1009877014592 employees","https://www.glassdoor.com/Overview/W-EI_IE16157.htm","https://media.glassdoor.com/sql/16157/american-civil-liberties-union-squarelogo-1541985117416.png","1009877014592 employees","Boston, MA","1009877014592 employees","1009877014592 employees","1009877014592 employees","sql","","1009877014592 employees","1009877014592 employees","1009877014592 employees",""
"gd-1009877374624","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009877374624","","Decision Analytics Associate","ZS","Boston, MA","2025-09-16","yearly","direct_data","yearly",78855.0,107483.0,"USD",False,"associate","","organic","","","1009877374624 employees","https://www.glassdoor.com/Overview/W-EI_IE115506.htm","https://media.glassdoor.com/sql/115506/zs-associates-squareLogo-1688156504178.png","1009877374624 employees","Boston, MA","1009877374624 employees","1009877374624 employees","1009877374624 employees","sql","","1009877374624 employees","1009877374624 employees","1009877374624 employees",""
"gd-1009876218130","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009876218130","","AI-Enabled Global Study Manager","Sanofi","Cambridge, MA","2025-09-15","yearly","direct_data","yearly",172500.0,249167.0,"USD",False,"manager","","sponsored","","","1009876218130 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009876218130 employees","Cambridge, MA","1009876218130 employees","1009876218130 employees","1009876218130 employees","sql","","1009876218130 employees","1009876218130 employees","1009876218130 employees",""
"gd-1009876410148","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009876410148","","Director, Data Science – GenAI","Fidelity Investments","Boston, MA","2025-09-15","yearly","direct_data","yearly",126000.0,255000.0,"USD",False,"director","data","organic","","","1009876410148 employees","https://www.glassdoor.com/Overview/W-EI_IE2786.htm","https://media.glassdoor.com/sql/2786/fidelity-investments-squareLogo-1743533240994.png","1009876410148 employees","Boston, MA","1009876410148 employees","1009876410148 employees","1009876410148 employees","sql","","1009876410148 employees","1009876410148 employees","1009876410148 employees",""
"gd-1009876581095","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009876581095","","Principal Data Architect","Amwell","Boston, MA","2025-09-15","yearly","direct_data","yearly",158000.0,193000.0,"USD",False,"principal","data","organic","","","1009876581095 employees","https://www.glassdoor.com/Overview/W-EI_IE270432.htm","https://media.glassdoor.com/sql/270432/amwell-squareLogo-1681314917760.png","1009876581095 employees","Boston, MA","1009876581095 employees","1009876581095 employees","1009876581095 employees","sql","","1009876581095 employees","1009876581095 employees","1009876581095 employees",""
"gd-1009874900117","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009874900117","","Senior Lead Analyst - Data Science","Infosys","Boston, MA","2025-09-13","yearly","direct_data","yearly",97037.0,127772.0,"USD",False,"senior","data","sponsored","","","1009874900117 employees","https://www.glassdoor.com/Overview/W-EI_IE7927.htm","https://media.glassdoor.com/sql/7927/infosys-squareLogo-1620208556721.png","1009874900117 employees","Boston, MA","1009874900117 employees","1009874900117 employees","1009874900117 employees","sql","senior","1009874900117 employees","1009874900117 employees","1009874900117 employees",""
"gd-1009875209108","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009875209108","","Data Curator","Harvard University","Cambridge, MA","2025-09-13","","","","","","",False,"","data","organic","","","1009875209108 employees","https://www.glassdoor.com/Overview/W-EI_IE2817.htm","https://media.glassdoor.com/sql/2817/harvard-university-squarelogo.png","1009875209108 employees","Cambridge, MA","1009875209108 employees","1009875209108 employees","1009875209108 employees","sql","","1009875209108 employees","1009875209108 employees","1009875209108 employees",""
"gd-1009874898883","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009874898883","","Program Engineer 1","MIT","Cambridge, MA","2025-09-13","yearly","direct_data","yearly",93461.0,123426.0,"USD",False,"","engineering","organic","","","1009874898883 employees","https://www.glassdoor.com/Overview/W-EI_IE2889.htm","https://media.glassdoor.com/sql/2889/mit-squarelogo-1496416428603.png","1009874898883 employees","Cambridge, MA","1009874898883 employees","1009874898883 employees","1009874898883 employees","sql","","1009874898883 employees","1009874898883 employees","1009874898883 employees",""
"gd-1009875550972","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009875550972","","Associate Consultant, Healthcare & Analytics Strategy Consulting","IQVIA","Boston, MA","2025-09-13","yearly","direct_data","yearly",60000.0,150000.0,"USD",False,"associate","","organic","","","1009875550972 employees","https://www.glassdoor.com/Overview/W-EI_IE8347.htm","https://media.glassdoor.com/sql/8347/iqvia-squareLogo-1631146794136.png","1009875550972 employees","Boston, MA","1009875550972 employees","1009875550972 employees","1009875550972 employees","sql","","1009875550972 employees","1009875550972 employees","1009875550972 employees",""
"gd-1009873733157","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873733157","","Machine Learning Engineer","Leidos","Tewksbury, MA","2025-09-12","yearly","direct_data","yearly",67600.0,122200.0,"USD",False,"","engineering","sponsored","","","1009873733157 employees","https://www.glassdoor.com/Overview/W-EI_IE730545.htm","https://media.glassdoor.com/sql/730545/leidos-squareLogo-1705492937739.png","1009873733157 employees","Tewksbury, MA","1009873733157 employees","1009873733157 employees","1009873733157 employees","sql","","1009873733157 employees","1009873733157 employees","1009873733157 employees",""
"gd-1009873687574","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873687574","","Data Scientist","MIT Lincoln Laboratory","Lexington, MA","2025-09-12","yearly","direct_data","yearly",92924.0,130459.0,"USD",False,"","it","organic","","","1009873687574 employees","https://www.glassdoor.com/Overview/W-EI_IE347032.htm","https://media.glassdoor.com/sql/347032/mit-lincoln-laboratory-squarelogo.png","1009873687574 employees","Lexington, MA","1009873687574 employees","1009873687574 employees","1009873687574 employees","sql","","1009873687574 employees","1009873687574 employees","1009873687574 employees",""
"gd-1009873493568","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873493568","","AI Automation Specialist – Startup Automation (Remote)","Carepool","United States","2025-09-12","hourly","direct_data","hourly",70.0,90.0,"USD",False,"","","sponsored","","","1009873493568 employees","https://www.glassdoor.com/Overview/W-EI_IE4011886.htm","https://media.glassdoor.com/sql/4011886/carepool-squarelogo-1630593608527.png","1009873493568 employees","United States","1009873493568 employees","1009873493568 employees","1009873493568 employees","sql","","1009873493568 employees","1009873493568 employees","1009873493568 employees","remote"
"gd-1009873510238","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873510238","","Staff Data Analyst","Pearl Health","Boston, MA","2025-09-12","yearly","direct_data","yearly",160000.0,200000.0,"USD",False,"","data","organic","","","1009873510238 employees","https://www.glassdoor.com/Overview/W-EI_IE5303940.htm","https://media.glassdoor.com/sql/5303940/pearl-health-squarelogo-1646228417967.png","1009873510238 employees","Boston, MA","1009873510238 employees","1009873510238 employees","1009873510238 employees","sql","","1009873510238 employees","1009873510238 employees","1009873510238 employees",""
"gd-1009873687179","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873687179","","Full Stack Software Engineer","MIT Lincoln Laboratory","Lexington, MA","2025-09-12","yearly","direct_data","yearly",98241.0,138174.0,"USD",False,"","engineering","organic","","","1009873687179 employees","https://www.glassdoor.com/Overview/W-EI_IE347032.htm","https://media.glassdoor.com/sql/347032/mit-lincoln-laboratory-squarelogo.png","1009873687179 employees","Lexington, MA","1009873687179 employees","1009873687179 employees","1009873687179 employees","sql","","1009873687179 employees","1009873687179 employees","1009873687179 employees",""
"gd-1009873595683","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873595683","","Research Engineer, Large Behavior Models","Boston Dynamics","Waltham, MA","2025-09-12","yearly","direct_data","yearly",51534.0,84964.0,"USD",False,"","engineering","organic","","","1009873595683 employees","https://www.glassdoor.com/Overview/W-EI_IE261553.htm","https://media.glassdoor.com/sql/261553/boston-dynamics-squarelogo-1389040377110.png","1009873595683 employees","Waltham, MA","1009873595683 employees","1009873595683 employees","1009873595683 employees","sql","","1009873595683 employees","1009873595683 employees","1009873595683 employees",""
"gd-1009874524773","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009874524773","","SDS Software Engineer Rotational (Hybrid) - June 2026","Staples, Inc.","Framingham, MA","2025-09-12","yearly","direct_data","yearly",41658.0,64461.0,"USD",False,"","engineering","organic","","","1009874524773 employees","https://www.glassdoor.com/Overview/W-EI_IE1909.htm","https://media.glassdoor.com/sql/1909/staples-squarelogo-1561571335904.png","1009874524773 employees","Framingham, MA","1009874524773 employees","1009874524773 employees","1009874524773 employees","sql","","1009874524773 employees","1009874524773 employees","1009874524773 employees","hybrid"
"gd-1009873687383","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873687383","","Software Engineer","MIT Lincoln Laboratory","Lexington, MA","2025-09-12","","","","","","",False,"","engineering","organic","","","1009873687383 employees","https://www.glassdoor.com/Overview/W-EI_IE347032.htm","https://media.glassdoor.com/sql/347032/mit-lincoln-laboratory-squarelogo.png","1009873687383 employees","Lexington, MA","1009873687383 employees","1009873687383 employees","1009873687383 employees","sql","","1009873687383 employees","1009873687383 employees","1009873687383 employees",""
"gd-1009874103905","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009874103905","","Data Science Manager, Personalization","DraftKings","Boston, MA","2025-09-12","yearly","direct_data","yearly",160000.0,200000.0,"USD",False,"manager","data","organic","","","1009874103905 employees","https://www.glassdoor.com/Overview/W-EI_IE902154.htm","https://media.glassdoor.com/sql/902154/draftkings-squareLogo-1691441289001.png","1009874103905 employees","Boston, MA","1009874103905 employees","1009874103905 employees","1009874103905 employees","sql","","1009874103905 employees","1009874103905 employees","1009874103905 employees",""
"gd-1009873106623","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009873106623","","Marketing Analyst, Growth Data Science","Suno","Boston, MA","2025-09-11","yearly","direct_data","yearly",170000.0,230000.0,"USD",False,"","data","organic","","","1009873106623 employees","https://www.glassdoor.com/Overview/W-EI_IE1265394.htm","","1009873106623 employees","Boston, MA","1009873106623 employees","1009873106623 employees","1009873106623 employees","","","1009873106623 employees","1009873106623 employees","1009873106623 employees",""
"gd-1009872639935","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009872639935","","GTM Business Intelligence Analyst","Boston Dynamics","Waltham, MA","2025-09-11","yearly","direct_data","yearly",81857.0,121756.0,"USD",False,"","","organic","","","1009872639935 employees","https://www.glassdoor.com/Overview/W-EI_IE261553.htm","https://media.glassdoor.com/sql/261553/boston-dynamics-squarelogo-1389040377110.png","1009872639935 employees","Waltham, MA","1009872639935 employees","1009872639935 employees","1009872639935 employees","sql","","1009872639935 employees","1009872639935 employees","1009872639935 employees",""
"gd-1009872612416","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009872612416","","Agentic AI Co-Op - Spring 2026","Entegris","Bedford, MA","2025-09-11","hourly","direct_data","hourly",25.0,30.0,"USD",False,"","","organic","","","1009872612416 employees","https://www.glassdoor.com/Overview/W-EI_IE6272.htm","https://media.glassdoor.com/sql/6272/entegris-squarelogo-1587580636053.png","1009872612416 employees","Bedford, MA","1009872612416 employees","1009872612416 employees","1009872612416 employees","sql","","1009872612416 employees","1009872612416 employees","1009872612416 employees",""
"gd-1009870892518","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009870892518","","Predoctoral Research Associate (Summer 2026)","Harvard University","Boston, MA","2025-09-10","","","","","","",False,"associate","","organic","","","1009870892518 employees","https://www.glassdoor.com/Overview/W-EI_IE2817.htm","https://media.glassdoor.com/sql/2817/harvard-university-squarelogo.png","1009870892518 employees","Boston, MA","1009870892518 employees","1009870892518 employees","1009870892518 employees","sql","","1009870892518 employees","1009870892518 employees","1009870892518 employees",""
"gd-1009871070467","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009871070467","","Analyst II, Sportsbook Retention","DraftKings","Boston, MA","2025-09-10","yearly","direct_data","yearly",76800.0,96000.0,"USD",False,"","","organic","","","1009871070467 employees","https://www.glassdoor.com/Overview/W-EI_IE902154.htm","https://media.glassdoor.com/sql/902154/draftkings-squareLogo-1691441289001.png","1009871070467 employees","Boston, MA","1009871070467 employees","1009871070467 employees","1009871070467 employees","sql","","1009871070467 employees","1009871070467 employees","1009871070467 employees",""
"gd-1009870870508","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009870870508","","Data Scientist- NYC","The Hollister Group","Boston, MA","2025-09-10","yearly","direct_data","yearly",114892.0,187775.0,"USD",False,"","data","sponsored","","","1009870870508 employees","https://www.glassdoor.com/Overview/W-EI_IE322746.htm","https://media.glassdoor.com/sql/322746/the-hollister-group-squareLogo-1633984132399.png","1009870870508 employees","Boston, MA","1009870870508 employees","1009870870508 employees","1009870870508 employees","sql","","1009870870508 employees","1009870870508 employees","1009870870508 employees",""
"gd-1009870460177","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009870460177","","Senior AI Engineer (AI Foundations)","Capital One","Cambridge, MA","2025-09-09","","","","","","",False,"senior","engineering","sponsored","","","1009870460177 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009870460177 employees","Cambridge, MA","1009870460177 employees","1009870460177 employees","1009870460177 employees","sql","senior","1009870460177 employees","1009870460177 employees","1009870460177 employees",""
"gd-1009870460132","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009870460132","","Lead AI Engineer (AI Foundations, LLM Core)","Capital One","Cambridge, MA","2025-09-09","","","","","","",False,"lead","engineering","sponsored","","","1009870460132 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009870460132 employees","Cambridge, MA","1009870460132 employees","1009870460132 employees","1009870460132 employees","sql","","1009870460132 employees","1009870460132 employees","1009870460132 employees",""
"gd-1009869780360","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009869780360","","Advanced AI Software Engineer","Accenture","Boston, MA","2025-09-09","yearly","direct_data","yearly",68300.0,220400.0,"USD",False,"","engineering","organic","","","1009869780360 employees","https://www.glassdoor.com/Overview/W-EI_IE4138.htm","https://media.glassdoor.com/sql/4138/accenture-squareLogo-1709650590794.png","1009869780360 employees","Boston, MA","1009869780360 employees","1009869780360 employees","1009869780360 employees","sql","","1009869780360 employees","1009869780360 employees","1009869780360 employees",""
"gd-1009868588121","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009868588121","","Lead AI Engineer (GenAI Platform Services, Python)","Capital One","Cambridge, MA","2025-09-08","","","","","","",False,"lead","engineering","sponsored","","","1009868588121 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009868588121 employees","Cambridge, MA","1009868588121 employees","1009868588121 employees","1009868588121 employees","python, sql","","1009868588121 employees","1009868588121 employees","1009868588121 employees",""
"gd-1009867762995","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009867762995","","Data Analytics & Insights Engineer (Contract)","Vertex Pharmaceuticals","Boston, MA","2025-09-06","hourly","direct_data","hourly",43.0,54.0,"USD",False,"","engineering","sponsored","","","1009867762995 employees","https://www.glassdoor.com/Overview/W-EI_IE2080.htm","https://media.glassdoor.com/sql/2080/vertex-pharmaceuticals-squarelogo.png","1009867762995 employees","Boston, MA","1009867762995 employees","1009867762995 employees","1009867762995 employees","sql","","1009867762995 employees","1009867762995 employees","1009867762995 employees",""
"gd-1009867937805","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009867937805","","Northeastern University R&D Engineer Co-op","Procter & Gamble","Boston, MA","2025-09-06","yearly","direct_data","yearly",79742.0,144453.0,"USD",False,"","engineering","organic","","","1009867937805 employees","https://www.glassdoor.com/Overview/W-EI_IE544.htm","https://media.glassdoor.com/sql/544/procter-and-gamble-squarelogo.png","1009867937805 employees","Boston, MA","1009867937805 employees","1009867937805 employees","1009867937805 employees","sql","","1009867937805 employees","1009867937805 employees","1009867937805 employees",""
"gd-1009867312880","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009867312880","","Fall 2026 Co-op - AI Developer","Keurig Dr Pepper","Burlington, MA","2025-09-06","hourly","direct_data","hourly",31.0,31.0,"USD",False,"","engineering","organic","","","1009867312880 employees","https://www.glassdoor.com/Overview/W-EI_IE2134135.htm","https://media.glassdoor.com/sql/2134135/keurig-dr-pepper-squarelogo-1531243999222.png","1009867312880 employees","Burlington, MA","1009867312880 employees","1009867312880 employees","1009867312880 employees","sql","","1009867312880 employees","1009867312880 employees","1009867312880 employees",""
"gd-1009867265332","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009867265332","","Audio Machine Learning Research Co-op","Bose","Framingham, MA","2025-09-06","yearly","direct_data","yearly",103923.0,166614.0,"USD",False,"","","organic","","","1009867265332 employees","https://www.glassdoor.com/Overview/W-EI_IE3098.htm","https://media.glassdoor.com/sql/3098/bose-squarelogo-1582730435570.png","1009867265332 employees","Framingham, MA","1009867265332 employees","1009867265332 employees","1009867265332 employees","sql","","1009867265332 employees","1009867265332 employees","1009867265332 employees",""
"gd-1009865920399","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009865920399","","Analyst Data Governance","Ahold Delhaize USA","Quincy, MA","2025-09-05","yearly","direct_data","yearly",63440.0,109320.0,"USD",False,"","data","organic","","","1009865920399 employees","https://www.glassdoor.com/Overview/W-EI_IE10314.htm","https://media.glassdoor.com/sql/10314/delhaize-squarelogo-1443114665632.png","1009865920399 employees","Quincy, MA","1009865920399 employees","1009865920399 employees","1009865920399 employees","sql","","1009865920399 employees","1009865920399 employees","1009865920399 employees",""
"gd-1009865531221","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009865531221","","Senior AI Engineer (Gen AI Platform Services, Agentic Systems)","Capital One","Cambridge, MA","2025-09-04","","","","","","",False,"senior","engineering","sponsored","","","1009865531221 employees","https://www.glassdoor.com/Overview/W-EI_IE3736.htm","https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png","1009865531221 employees","Cambridge, MA","1009865531221 employees","1009865531221 employees","1009865531221 employees","sql","senior","1009865531221 employees","1009865531221 employees","1009865531221 employees",""
"gd-1009864742284","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009864742284","","Machine Learning Engineer, vLLM Inference","Red Hat, Inc.","Boston, MA","2025-09-04","yearly","direct_data","yearly",133650.0,220680.0,"USD",False,"","engineering","organic","","","1009864742284 employees","https://www.glassdoor.com/Overview/W-EI_IE8868.htm","https://media.glassdoor.com/sql/8868/red-hat-squarelogo-1556712229356.png","1009864742284 employees","Boston, MA","1009864742284 employees","1009864742284 employees","1009864742284 employees","sql","","1009864742284 employees","1009864742284 employees","1009864742284 employees",""
"gd-1009864802706","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009864802706","","Winter 2026 Co-op – Data Engineering","Keurig Dr Pepper","Burlington, MA","2025-09-04","hourly","direct_data","hourly",31.0,31.0,"USD",False,"","engineering","organic","","","1009864802706 employees","https://www.glassdoor.com/Overview/W-EI_IE2134135.htm","https://media.glassdoor.com/sql/2134135/keurig-dr-pepper-squarelogo-1531243999222.png","1009864802706 employees","Burlington, MA","1009864802706 employees","1009864802706 employees","1009864802706 employees","sql","","1009864802706 employees","1009864802706 employees","1009864802706 employees",""
